label,x_px,y_px,area_px,circularity,eq_diam_px,eq_diam_um,mean_intensity,max_intensity
72,517.0833333333334,85.25,12.0,1.1930384709765225,3.9088200952233594,517.1043250972568,220.58333333333334,242.0
73,993.3809523809524,86.04761904761905,21.0,1.2576948637168495,5.170882945826411,684.0647230416189,154.14285714285714,184.0
74,369.3333333333333,86.55555555555556,18.0,1.212777190011954,4.787307364817192,633.3208701372743,208.83333333333334,233.0
75,271.8,87.5,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,146.6,164.0
76,961.6785714285714,90.32142857142857,28.0,0.6981439440930809,5.970821321441846,789.8899039824108,197.60714285714286,230.0
77,420.0,91.0,13.0,1.3932288539245543,4.068428945128219,538.2192458659206,168.3846153846154,196.0
78,732.3846153846154,91.38461538461539,13.0,1.55714602173725,4.068428945128219,538.2192458659206,174.0,199.0
79,431.7,91.8,10.0,1.865647953384217,3.5682482323055424,472.04950573208737,179.6,204.0
80,1187.090909090909,93.0,11.0,1.6931479507216622,3.742410318509555,495.08969838615985,191.1818181818182,210.0
81,1359.357142857143,100.57142857142857,28.0,0.8217631499214431,5.970821321441846,789.8899039824108,191.78571428571428,224.0
82,998.0357142857143,104.46428571428571,28.0,1.2023762996534815,5.970821321441846,789.8899039824108,184.53571428571428,220.0
83,625.75,105.0625,16.0,0.910040521372866,4.51351666838205,597.100642588042,221.25,244.0
84,974.7647058823529,105.05882352941177,17.0,0.9944369366720099,4.652426491681278,615.477254628669,191.2941176470588,213.0
85,599.4,104.2,10.0,1.760039459412564,3.5682482323055424,472.04950573208737,222.0,232.0
86,984.2,107.93333333333334,15.0,1.1032628324079026,4.370193722368317,578.1402111883085,190.86666666666667,209.0
87,1187.909090909091,109.63636363636364,11.0,1.3628608270835645,3.742410318509555,495.08969838615985,174.63636363636363,197.0
88,1215.235294117647,109.52941176470588,17.0,1.2503645433956234,4.652426491681278,615.477254628669,187.94117647058823,212.0
89,606.7,109.9,10.0,1.4072441713995167,3.5682482323055424,472.04950573208737,229.7,245.0
90,840.5384615384615,112.53846153846153,13.0,1.1277750826525963,4.068428945128219,538.2192458659206,218.92307692307693,236.0
92,143.5,119.66666666666667,12.0,1.011965304693013,3.9088200952233594,517.1043250972568,220.83333333333334,236.0
93,346.5357142857143,121.07142857142857,28.0,1.2073870691697866,5.970821321441846,789.8899039824108,203.39285714285714,226.0
94,726.2727272727273,121.0,11.0,1.630632857540224,3.742410318509555,495.08969838615985,151.36363636363637,168.0
95,676.6470588235294,121.11764705882354,17.0,1.290949797799749,4.652426491681278,615.477254628669,211.8235294117647,232.0
96,1187.6363636363637,122.18181818181819,11.0,1.3725291727073354,3.742410318509555,495.08969838615985,221.8181818181818,231.0
97,956.2083333333334,129.45833333333334,24.0,0.6430287018154456,5.527906391541368,731.2959497143268,195.25,216.0
98,1278.2,128.76,25.0,0.8274399960796928,5.641895835477563,746.3758032350524,219.2,243.0
99,552.4615384615385,129.3846153846154,13.0,1.3932288539245543,4.068428945128219,538.2192458659206,140.30769230769232,156.0
100,783.1818181818181,132.72727272727272,11.0,1.4206917336458753,3.742410318509555,495.08969838615985,210.27272727272728,227.0
101,566.0952380952381,135.04761904761904,21.0,1.161826052809369,5.170882945826411,684.0647230416189,151.76190476190476,180.0
102,541.0,140.16666666666666,12.0,1.6290025362028238,3.9088200952233594,517.1043250972568,137.25,155.0
103,759.0,140.2,10.0,1.539225409746966,3.5682482323055424,472.04950573208737,197.7,218.0
104,857.75,140.75,12.0,1.3278012032048616,3.9088200952233594,517.1043250972568,153.83333333333334,176.0
105,912.4,142.8,15.0,1.1328064425998565,4.370193722368317,578.1402111883085,209.4,227.0
106,923.9166666666666,141.91666666666666,12.0,1.6290025362028238,3.9088200952233594,517.1043250972568,185.75,212.0
107,1359.7857142857142,144.57142857142858,14.0,1.008608261948376,4.222008245644752,558.5365074967536,216.92857142857142,228.0
108,868.5,144.5,12.0,1.6170362533406015,3.9088200952233594,517.1043250972568,128.08333333333334,157.0
109,1003.55,145.9,20.0,1.1978046321112854,5.046265044040321,667.5788131178341,150.3,185.0
110,1155.1,146.0,10.0,1.539225409746966,3.5682482323055424,472.04950573208737,203.1,223.0
111,796.5454545454545,152.36363636363637,11.0,1.4822832322288846,3.742410318509555,495.08969838615985,170.9090909090909,188.0
112,603.1764705882352,153.47058823529412,17.0,1.1454006794557343,4.652426491681278,615.477254628669,179.52941176470588,209.0
113,1137.8,155.1,10.0,1.6906834404925906,3.5682482323055424,472.04950573208737,183.9,207.0
114,1376.909090909091,155.36363636363637,11.0,1.3175850953161343,3.742410318509555,495.08969838615985,182.9090909090909,193.0
115,1121.5961538461538,159.1346153846154,52.0,0.5060311038360328,8.136857890256438,1076.4384917318412,204.73076923076923,236.0
116,1306.7894736842106,157.1578947368421,19.0,1.0806731191302783,4.918490759365935,650.6753400411184,182.31578947368422,204.0
117,1027.4166666666667,158.25,12.0,1.4373655585266922,3.9088200952233594,517.1043250972568,159.5,188.0
118,937.3571428571429,162.28571428571428,14.0,1.3503486408234053,4.222008245644752,558.5365074967536,136.0,150.0
119,1158.090909090909,164.36363636363637,11.0,1.5596762428443343,3.742410318509555,495.08969838615985,111.63636363636364,133.0
120,720.9090909090909,165.1818181818182,11.0,1.6931479507216622,3.742410318509555,495.08969838615985,221.0909090909091,243.0
121,355.5,166.0,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,178.5,193.0
122,1228.5,167.66666666666666,12.0,1.4373655585266922,3.9088200952233594,517.1043250972568,133.5,157.0
123,921.6,168.66666666666666,15.0,1.3012789415222263,4.370193722368317,578.1402111883085,145.0,186.0
124,1483.7272727272727,171.36363636363637,11.0,1.4309831025384843,3.742410318509555,495.08969838615985,202.72727272727272,219.0
125,882.5135135135135,175.59459459459458,37.0,0.7043729003905849,6.863662517577698,908.0053538878828,217.8918918918919,240.0
126,193.5,175.8,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,215.3,241.0
127,1089.909090909091,179.27272727272728,11.0,1.100564574356368,3.742410318509555,495.08969838615985,189.8181818181818,217.0
128,167.2,180.0,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,155.3,169.0
129,1381.2857142857142,180.5,14.0,1.2145270120874114,4.222008245644752,558.5365074967536,132.42857142857142,162.0
130,1183.3529411764705,181.41176470588235,17.0,1.2503645433956234,4.652426491681278,615.477254628669,196.64705882352942,219.0
131,313.46153846153845,182.84615384615384,13.0,1.3932288539245543,4.068428945128219,538.2192458659206,181.0,204.0
132,573.1818181818181,182.54545454545453,22.0,1.0433286668601793,5.292567428401227,700.1625660489124,201.0909090909091,227.0
133,304.07142857142856,186.5,14.0,1.4446119424864285,4.222008245644752,558.5365074967536,168.5,198.0
134,1299.7142857142858,187.61904761904762,21.0,0.8876088062675667,5.170882945826411,684.0647230416189,184.8095238095238,209.0
135,1173.7307692307693,189.03846153846155,26.0,0.7480172790469396,5.753627391751592,761.1569570338042,179.57692307692307,215.0
136,822.0,192.36363636363637,11.0,1.679908865456893,3.742410318509555,495.08969838615985,187.8181818181818,214.0
137,186.0,194.5,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,187.2,217.0
138,460.5,195.875,16.0,1.1114798311480198,4.51351666838205,597.100642588042,195.3125,215.0
139,761.6842105263158,194.57894736842104,19.0,1.0276448274741525,4.918490759365935,650.6753400411184,199.73684210526315,228.0
140,1356.45,196.55,20.0,0.82204313889589,5.046265044040321,667.5788131178341,201.55,226.0
141,501.8,200.2,15.0,1.264956630866266,4.370193722368317,578.1402111883085,203.13333333333333,231.0
142,830.25,199.375,16.0,1.0514394701318166,4.51351666838205,597.100642588042,214.25,241.0
143,438.5,199.8,10.0,1.1586623769231554,3.5682482323055424,472.04950573208737,224.2,238.0
144,395.7,200.8,10.0,1.865647953384217,3.5682482323055424,472.04950573208737,132.4,157.0
145,1057.3076923076924,202.92307692307693,13.0,1.2461244004744552,4.068428945128219,538.2192458659206,189.76923076923077,218.0
146,1142.5454545454545,202.54545454545453,11.0,1.3175850953161343,3.742410318509555,495.08969838615985,185.9090909090909,201.0
147,295.2857142857143,203.5,14.0,1.500400304226443,4.222008245644752,558.5365074967536,164.78571428571428,204.0
148,451.7894736842105,202.94736842105263,19.0,1.1168382522426652,4.918490759365935,650.6753400411184,207.0,225.0
149,198.06666666666666,204.8,15.0,1.257624288160649,4.370193722368317,578.1402111883085,208.93333333333334,230.0
150,578.2142857142857,207.64285714285714,14.0,1.4353535174563994,4.222008245644752,558.5365074967536,134.0,148.0
151,854.8148148148148,209.11111111111111,27.0,1.0195257983429347,5.863230142835039,775.6564876458852,148.8148148148148,179.0
152,284.3333333333333,209.85714285714286,21.0,0.7388031899909517,5.170882945826411,684.0647230416189,198.28571428571428,216.0
153,812.0769230769231,212.69230769230768,13.0,1.332828266209514,4.068428945128219,538.2192458659206,129.53846153846155,158.0
154,1394.0,212.0,11.0,1.9524300700267192,3.742410318509555,495.08969838615985,226.63636363636363,240.0
155,85.0,213.5625,16.0,0.8653851178729709,4.51351666838205,597.100642588042,211.4375,225.0
156,75.7,214.3,10.0,1.5271898776880848,3.5682482323055424,472.04950573208737,225.7,241.0
157,1182.642857142857,217.35714285714286,14.0,1.2947179437557332,4.222008245644752,558.5365074967536,171.78571428571428,200.0
158,834.0714285714286,217.28571428571428,14.0,1.2947179437557332,4.222008245644752,558.5365074967536,139.64285714285714,159.0
159,579.5,217.8,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,128.0,143.0
160,848.5,221.2,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,116.6,138.0
161,1380.0666666666666,225.73333333333332,15.0,1.3871977968811426,4.370193722368317,578.1402111883085,128.93333333333334,148.0
162,1133.2666666666667,227.93333333333334,15.0,1.3871977968811426,4.370193722368317,578.1402111883085,202.86666666666667,230.0
163,1482.2777777777778,227.66666666666666,18.0,1.212777190011954,4.787307364817192,633.3208701372743,177.66666666666666,210.0
164,462.1666666666667,231.55555555555554,18.0,0.815260494350521,4.787307364817192,633.3208701372743,196.44444444444446,222.0
165,608.4285714285714,228.9047619047619,21.0,1.0262715978148742,5.170882945826411,684.0647230416189,180.85714285714286,204.0
166,160.86666666666667,229.93333333333334,15.0,1.1092858569436244,4.370193722368317,578.1402111883085,210.86666666666667,246.0
167,452.90909090909093,236.86363636363637,22.0,1.0478986251789888,5.292567428401227,700.1625660489124,218.04545454545453,245.0
168,230.9090909090909,244.1818181818182,11.0,1.6931479507216622,3.742410318509555,495.08969838615985,202.0909090909091,228.0
169,349.17391304347825,248.1304347826087,23.0,1.2164519430572596,5.4115163798060095,715.8985210785033,146.2608695652174,164.0
170,174.8235294117647,249.47058823529412,17.0,1.1454006794557343,4.652426491681278,615.477254628669,181.35294117647058,206.0
171,1102.71875,250.90625,32.0,0.7398388250073596,6.383076486422923,844.4278268496992,215.84375,244.0
172,1206.5294117647059,252.1764705882353,17.0,0.7699682446643813,4.652426491681278,615.477254628669,204.23529411764707,228.0
173,495.5,254.25,16.0,1.117376193315144,4.51351666838205,597.100642588042,175.9375,200.0
174,615.7272727272727,255.36363636363637,11.0,1.4309831025384843,3.742410318509555,495.08969838615985,124.81818181818181,161.0
175,665.4705882352941,259.94117647058823,17.0,1.2503645433956234,4.652426491681278,615.477254628669,223.64705882352942,243.0
176,1232.3636363636363,260.45454545454544,11.0,1.6931479507216622,3.742410318509555,495.08969838615985,206.8181818181818,228.0
177,1137.3636363636363,263.09090909090907,11.0,1.5596762428443343,3.742410318509555,495.08969838615985,164.72727272727272,177.0
178,587.5,268.4230769230769,26.0,1.0004965163447193,5.753627391751592,761.1569570338042,199.8846153846154,222.0
179,597.6363636363636,267.8181818181818,11.0,1.3725291727073354,3.742410318509555,495.08969838615985,185.36363636363637,212.0
180,849.8695652173913,268.5652173913044,23.0,1.1790403893439951,5.4115163798060095,715.8985210785033,147.52173913043478,176.0
181,262.15384615384613,272.0,13.0,1.4480921565708424,4.068428945128219,538.2192458659206,186.46153846153845,214.0
182,817.375,272.625,16.0,1.428467696540757,4.51351666838205,597.100642588042,176.375,195.0
183,863.875,271.4375,16.0,1.2550998818257415,4.51351666838205,597.100642588042,135.75,158.0
184,1308.2631578947369,272.89473684210526,19.0,1.638596736724802,4.918490759365935,650.6753400411184,169.05263157894737,197.0
185,971.3333333333334,273.06666666666666,15.0,1.2092175857888032,4.370193722368317,578.1402111883085,115.73333333333333,140.0
186,1332.8,272.0,10.0,1.539225409746966,3.5682482323055424,472.04950573208737,188.8,210.0
187,304.6363636363636,273.90909090909093,11.0,1.5596762428443343,3.742410318509555,495.08969838615985,176.36363636363637,203.0
188,791.1875,274.6875,16.0,1.0836559833437451,4.51351666838205,597.100642588042,131.5,161.0
189,824.65,278.65,20.0,1.1065010026755895,5.046265044040321,667.5788131178341,190.2,229.0
190,908.2727272727273,279.72727272727275,11.0,1.3175850953161343,3.742410318509555,495.08969838615985,217.72727272727272,233.0
191,480.5,280.2,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,121.4,133.0
192,240.0,281.2,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,194.3,213.0
193,536.625,285.0,16.0,1.1465174146746457,4.51351666838205,597.100642588042,183.8125,213.0
194,804.5384615384615,283.9230769230769,13.0,1.060021787374461,4.068428945128219,538.2192458659206,129.07692307692307,152.0
195,1345.5,289.7857142857143,14.0,1.6111141394746502,4.222008245644752,558.5365074967536,224.71428571428572,243.0
196,352.5,292.27777777777777,18.0,1.0287081837437744,4.787307364817192,633.3208701372743,211.16666666666666,233.0
197,74.04545454545455,292.8636363636364,22.0,0.8465739753686083,5.292567428401227,700.1625660489124,203.54545454545453,235.0
198,423.26666666666665,292.2,15.0,1.1832909515406307,4.370193722368317,578.1402111883085,167.73333333333332,199.0
199,550.0,292.1666666666667,12.0,1.6290025362028238,3.9088200952233594,517.1043250972568,148.33333333333334,168.0
200,708.1818181818181,292.8181818181818,11.0,1.4822832322288846,3.742410318509555,495.08969838615985,205.8181818181818,227.0
201,21.133333333333333,294.73333333333335,15.0,1.015927484384761,4.370193722368317,578.1402111883085,208.13333333333333,234.0
202,1397.4166666666667,295.0,24.0,0.9413249113722444,5.527906391541368,731.2959497143268,185.70833333333334,212.0
203,891.6153846153846,295.61538461538464,13.0,1.55714602173725,4.068428945128219,538.2192458659206,134.69230769230768,154.0
205,531.5416666666666,296.125,24.0,0.9062451540826086,5.527906391541368,731.2959497143268,151.66666666666666,174.0
206,1450.0434782608695,297.3478260869565,23.0,0.9021030400650669,5.4115163798060095,715.8985210785033,183.8695652173913,223.0
207,1505.2631578947369,298.3157894736842,19.0,1.0511759525418103,4.918490759365935,650.6753400411184,191.42105263157896,211.0
208,214.5,299.0,10.0,1.612290114374728,3.5682482323055424,472.04950573208737,159.3,187.0
