label,x_px,y_px,x_init_px,y_init_px,center_offset_px,area_px,circularity,eq_diam_px,eq_diam_nm,refined_diam_px,refined_diam_nm,radius_change_factor,quality_score,gradient_sharpness,profile_symmetry,edge_contrast,center_quality,angular_variance,angular_cv,mean_intensity,max_intensity
265,306.3824807756603,797.4376462721498,306.3824807756603,797.4376462721498,0.0,2991.0,0.7041493505256239,61.71109688137841,475.6894994236356,64.2428341893324,495.20496606665654,0.04102564102431147,0.8650587190860743,11909.753047709493,0.7890580148452478,0.36602590811418334,0.4070768491216751,42988463.23245604,0.14565386171128109,42926.30357739887,61680.0
266,1236.976335361731,847.8728870858688,1236.976335361731,847.8728870858688,0.0,2958.0,0.74886113009754,61.369720329545345,473.0580563078442,63.88745244562925,492.4655663102173,0.04102564102430393,0.8623335939272538,11760.70410465095,0.8070838616500112,0.39691233375382734,0.38663655106104683,42318735.87647369,0.15864083394487655,40346.30662609872,61423.0
267,1115.0186580552565,981.7566907439982,1115.0186580552565,977.432364549695,4.324326194303239,2787.0,0.5305137716146838,59.56944360304953,459.18092920869475,64.45719282176128,496.8573131437671,0.0820512820485272,0.8441082792459085,9895.671473974196,0.8154420721382434,0.2866744956551548,0.3209318466041652,95622944.74718936,0.21159263581385618,44322.77143882311,62451.0
268,482.07168602322787,31.550228775966186,482.07168602322787,29.388065678814577,2.162163097151609,2497.0,0.6331616526697882,56.38509681825244,434.6349333570398,59.8549489301449,461.3816984867038,0.06153846153627874,0.8662593140493653,9396.208608626284,0.856666928911367,0.29636650738462716,0.4242771198761005,37670751.621276446,0.13569500997179038,42785.611133360035,61423.0
272,1465.2560439560439,823.7552033901919,1465.2560439560439,821.5930402930403,2.1621630971516197,2730.0,0.5546817436290308,58.9571366089551,454.46106483690687,63.79464525379244,491.7501778491658,0.08205128204849851,0.9228357914582319,12382.07100836274,0.8781356996558576,0.3700504236198302,0.33160076342786876,75860400.39978686,0.20156746011760143,42521.26190476191,62194.0
273,248.53047989623866,136.01523994811933,248.53047989623866,136.01523994811933,0.0,3084.0,0.5419161069107568,62.66315309624343,483.028262906366,62.66315309624343,483.028262906366,0.0,0.8727637566160908,9579.430420207915,0.8884610568088335,0.31034454396516076,0.3038860531567391,112358746.02795643,0.2290707123976557,41923.833333333336,62451.0
274,368.520964360587,157.06394129979034,368.520964360587,157.06394129979034,0.0,2862.0,0.7299758476104422,60.36564898211594,465.3183430183137,61.603918704826015,474.8633346699715,0.020512820512140918,0.9077347920318644,10883.71532485057,0.8897614971019583,0.3403657043091676,0.37797240664063403,53656687.904600605,0.16456957768104302,41888.57547169811,62194.0
275,472.5698004882931,200.2830899617425,468.24547429398984,198.12092686459087,4.834743663672504,2762.0,0.5205873810552476,59.30166627134957,457.11681316943196,58.085221835014195,447.7400580274949,0.020512820512128643,0.856289020157672,6198.223607221828,0.8609610726962909,0.21719546117869132,0.35152492591893386,68798669.197591,0.18447484837266215,41596.59449674149,62194.0
276,1209.968,909.0327272727272,1209.968,909.0327272727272,0.0,2750.0,0.7483283220827237,59.172702727031975,456.12271961186235,61.60030078762815,474.8354465702977,0.04102564102425424,0.9078382263995315,12201.51121781829,0.8637171885438082,0.38311694335923796,0.3953474064740627,40121762.51738818,0.1529420918474158,40710.20181818182,60909.0
278,1458.5422582826234,207.75152129817445,1458.5422582826234,207.75152129817445,0.0,2958.0,0.6748482933845719,61.369720329545345,473.0580563078442,63.88745244562925,492.4655663102173,0.04102564102430393,0.8136782815948307,10513.227600608874,0.7590236578545598,0.34522433698664856,0.4189052975485066,39551838.55734419,0.1387174394432685,42931.511156186614,62451.0
279,843.6591960156528,330.8858057630736,843.6591960156528,330.8858057630736,0.0,2811.0,0.6727906417395776,59.82538224073911,461.15378868775645,61.052569568754265,470.6133535839155,0.02051282051213466,0.936546170683501,11986.34467165508,0.8986597128061072,0.36917639772228256,0.3624108426073994,60395121.33646256,0.17592993432685528,42077.967271433656,62194.0
